Título,ESTRUCTURA DE LA GENERACIÓN POR TECNOLOGÍAS_01-01-2021_31-12-2022,,,,,,,,,,,,,,,,,,,,,,,
Sistema eléctrico,Nacional,,,,,,,,,,,,,,,,,,,,,,,
Magnitudes,GWh,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,,,,,
Fecha,01/2021,02/2021,03/2021,04/2021,05/2021,06/2021,07/2021,08/2021,09/2021,10/2021,11/2021,12/2021,01/2022,02/2022,03/2022,04/2022,05/2022,06/2022,07/2022,08/2022,09/2022,10/2022,11/2022,12/2022
Hidráulica,4057.346783,4517.602492,3715.416012,2745.019022,2159.483245,2182.252545,2209.4646239999997,1883.2608030000001,1396.698883,1023.215446,1199.445532,2536.803672,2085.857451,1174.9701699999998,1775.4781440000002,1802.751588,1923.714557,1192.915008,1044.9864129999999,972.175599,1153.727239,719.248117,1311.6030460000002,2749.580729
Turbinación bombeo,320.53138900000005,401.29321899999997,330.794555,153.67968,238.708927,105.706304,115.895307,159.688964,118.198104,232.112394,202.80659899999998,269.908819,215.637741,285.079947,273.84815299999997,336.712619,300.01769,271.315011,216.663274,339.437288,304.811504,385.629672,361.66386700000004,485.359059
Nuclear,5199.740516,4358.515107,4833.065002,4197.33293,4373.250552,3684.377943,5119.328941,5151.337803,4890.618221,4748.364457000001,3562.2548070000003,3922.833452,5048.424951,4771.058269,4766.690052,4414.715447,4066.355361,4459.458308,5073.367597,5122.0469299999995,4847.366489,4021.338375,4231.576648,5161.212451
Carbón,557.975979,176.26671900000002,242.138946,270.100026,331.93111300000004,473.579232,311.10233,319.182668,477.087202,527.419848,576.437576,719.9263739999999,709.9632190000001,568.629528,705.226125,691.004601,527.154558,833.03637,882.232497,819.592534,632.066719,381.004644,321.469754,693.672984
Motores diésel,203.759973,160.418085,173.283976,187.547789,178.36229999999998,206.220592,239.57681599999998,258.860338,256.964192,233.57056500000002,203.062243,215.79723800000002,210.125165,185.57552600000002,207.451405,205.100239,215.84438,224.84698999999998,242.769399,245.67277900000002,216.066758,202.310397,192.19661100000002,200.24164499999998
Turbina de gas,28.766271,18.026130000000002,27.904377,24.553476999999997,24.916217,34.119217,40.565981,47.885346,71.402214,46.314807,30.058985,29.066882,34.446764,34.328002,38.861629,34.57236,42.307777,47.734012,79.729885,85.532472,84.42261599999999,79.275334,47.409887000000005,48.856536
Turbina de vapor,116.282053,104.960847,100.75825900000001,70.652976,62.41677,33.486942000000006,66.13421000000001,99.64419000000001,113.21021300000001,112.484255,115.10902300000001,112.916219,117.429802,102.630663,114.410944,103.636366,86.849653,60.625901,73.212087,102.41701300000001,110.95399099999999,118.59882,93.771169,122.69665499999999
Ciclo combinado,2729.183017,1544.065785,2151.091661,3384.471579,2444.871606,3658.878948,3718.134418,4047.368387,4943.197265,4407.05637,6317.636788,5154.143508,5898.394445,4671.261013,3873.33498,3146.865903,3713.639285,6478.9437960000005,8460.442205,8082.02529,7704.900791,7066.692644000001,4672.406454,4368.592847
Hidroeólica,0.99317,1.226483,1.921443,0.835908,3.2270770000000004,3.002042,3.5782179999999997,2.663478,1.429314,1.8534549999999999,1.1397899999999999,1.227861,1.110916,1.482045,2.1263229999999997,1.752528,1.917174,2.44956,3.562943,3.517675,2.0750949999999997,1.350072,1.1694090000000001,0.367104
Eólica,7101.249123,6294.982856,5606.818805,4095.800569,4785.695033,3684.170619,4284.090513,3747.238495,3234.274816,4359.563921,6421.739529,6910.032613,5414.777160000001,4712.962772,6528.55121,5655.805974999999,4687.840198,3811.046039,4566.874672,4261.725882000001,4192.5683930000005,5100.93102,6682.456799,5578.033408
Solar fotovoltaica,848.4030740000001,973.686902,1688.757265,1665.571492,2388.831852,2325.571729,2617.534056,2395.8309,1927.916611,1777.274811,1347.957356,1023.70725,1569.2916839999998,1693.011465,1455.804583,2582.036214,3352.9741200000003,3223.717662,3391.363017,3243.697357,2697.3328939999997,2024.817228,1538.655199,1129.2660689999998
Solar térmica,102.634029,138.18132699999998,355.01542700000005,266.787519,645.5974570000001,655.361716,828.492494,661.4451019999999,447.444657,328.182894,172.42624600000002,103.956001,170.978835,208.192368,120.56837399999999,412.77761,621.247495,534.217867,667.235596,619.95899,437.343279,166.128813,104.76541800000001,59.778183
Otras renovables,390.590396,365.191889,359.459071,392.274795,390.93192700000003,358.010046,352.713786,410.590237,396.278098,433.04749400000003,434.361576,436.423907,428.663218,374.913003,423.881738,430.376969,397.336793,415.880257,409.34559499999995,383.456347,341.44106300000004,367.072408,364.66623100000004,319.88367700000003
Cogeneración,2405.236806,1838.16573,2253.823616,2193.285205,2206.3288620000003,2181.2767940000003,2243.226356,2106.285519,2166.255198,2147.907197,2173.751719,2175.103528,2147.921609,2119.152721,2217.421993,1709.641202,1870.740241,1467.878881,1056.410114,776.2466069999999,739.205061,1095.3921440000001,1453.538553,1100.671517
Residuos no renovables,182.93208900000002,172.740345,184.342436,178.093968,177.333071,198.27345250000002,205.0148095,212.2020115,179.8171845,187.508,179.2608205,181.2231155,169.946929,144.54671599999998,183.9956055,171.926116,170.5851775,155.909442,181.0204545,164.79721650000002,139.937864,155.069311,127.5581155,134.6680325
Residuos renovables,59.850282,69.06586800000001,72.598535,74.357494,59.595065999999996,79.5038495,81.9157495,81.7515725,68.0760485,68.765996,80.2498315,82.21043850000001,79.365292,72.930818,82.0692505,72.848577,79.96414750000001,76.946932,75.73252049999999,65.4881505,59.668639000000006,71.884421,67.5357145,73.27315549999999
Generación total,24305.47495,21134.389784,22097.189386,19900.364428999997,20471.481075,19863.791971000002,22436.768607999995,21585.235814000003,20688.868221000004,20634.64191,23017.698421,23875.280877999998,24302.335181000002,21120.725026,22769.720509000006,21772.524314,22058.488607000003,23256.922036000004,26424.948269000004,25287.788129999997,23663.888395,21956.743420000003,21572.442875,22226.154051999994
